house,appliance_label,appliance_type,product_category,refit_column,current_avg_kwh_day,current_annual_kwh_est,current_cost_month_aud,current_cost_year_aud,recommended_store,recommended_product,recommended_brand,recommended_price_aud,recommended_annual_kwh,recommended_cost_month_aud,estimated_energy_saving_kwh_year,estimated_monthly_saving_aud,estimated_annual_saving_aud,payback_months,saving_score,energy_efficiency_score,affordability_score,payback_score,product_match_score,energy_rating,option_type,suitability_note,replacement_priority,product_recommendation,product_category_intel,benchmark_avg_kwh_day,benchmark_median_kwh_day,benchmark_avg_cost_month_aud,usage_percentile_vs_similar_houses,above_similar_house_avg_pct,intelligent_efficiency_class,recommendation_reason_codes,intelligent_recommendation_summary,balanced_intelligent_score,budget_user_score,eco_user_score,fast_payback_score,explainable_product_reason
16,Fridge-Freezer 1,Fridge-Freezer 1,fridge,Appliance1,0.50176,183.14,4.52,54.94,JB Hi-Fi,Compact Efficient Fridge,CHiQ,449.0,285.0,7.12,0.0,0.0,0.0,,0.0,0.0,0.3577,0.0,0.0536,Standard,Cheapest,Lower upfront price for smaller households.,low,Consider Compact Efficient Fridge from JB Hi-Fi for Fridge-Freezer 1. Estimated saving: $0.00/month with about 0.0 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,40.9,-39.2,Efficient,normal usage pattern,"Fridge-Freezer 1 is classified as Efficient. It is 39.2% below the REFIT similar-appliance average, with 136 detected events and 13.8% peak-hour activity.",0.1553,0.2324,0.0899,0.1965,"Matched because this appliance is efficient, normal usage pattern, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 1,Fridge-Freezer 1,fridge,Appliance1,0.50176,183.14,4.52,54.94,The Good Guys,Energy Efficient Fridge-Freezer,Hisense,699.0,260.0,6.5,0.0,0.0,0.0,,0.0,0.0,0.2634,0.0,0.0395,High,Best Value,Balanced replacement for continuous loads.,low,Consider Energy Efficient Fridge-Freezer from The Good Guys for Fridge-Freezer 1. Estimated saving: $0.00/month with about 0.0 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,40.9,-39.2,Efficient,normal usage pattern,"Fridge-Freezer 1 is classified as Efficient. It is 39.2% below the REFIT similar-appliance average, with 136 detected events and 13.8% peak-hour activity.",0.1364,0.19,0.0899,0.1824,"Matched because this appliance is efficient, normal usage pattern, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 1,Fridge-Freezer 1,fridge,Appliance1,0.50176,183.14,4.52,54.94,Harvey Norman,Inverter Fridge-Freezer,Samsung,999.0,220.0,5.5,0.0,0.0,0.0,,0.0,0.0,0.2002,0.0,0.03,Premium,Energy Wise,Inverter compressor suited to always-on refrigeration.,low,Consider Inverter Fridge-Freezer from Harvey Norman for Fridge-Freezer 1. Estimated saving: $0.00/month with about 0.0 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,40.9,-39.2,Efficient,normal usage pattern,"Fridge-Freezer 1 is classified as Efficient. It is 39.2% below the REFIT similar-appliance average, with 136 detected events and 13.8% peak-hour activity.",0.1238,0.1615,0.0899,0.1729,"Matched because this appliance is efficient, normal usage pattern, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 2,Fridge-Freezer 2,fridge,Appliance2,1.01665,371.08,9.15,111.32,Kmart,Smart Plug With Timer,Generic,19.0,80.0,2.0,291.08,7.15,85.8,2.66,0.7814,0.7844,0.9294,0.9003,0.8223,Control,Cheapest,Low-cost way to reduce standby and schedule usage.,high,Consider Smart Plug With Timer from Kmart for Fridge-Freezer 2. Estimated saving: $7.15/month with about 291.1 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,77.3,23.3,Average,"above similar-house benchmark, higher monthly cost","Fridge-Freezer 2 is classified as Average. It is 23.3% above the REFIT similar-appliance average, with 1210 detected events and 23.7% peak-hour activity.",0.4112,0.6504,0.2237,0.5978,"Matched because this appliance is average, above similar-house benchmark, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 2,Fridge-Freezer 2,fridge,Appliance2,1.01665,371.08,9.15,111.32,Bunnings,Timer Plug / Standby Saver,Arlec,24.0,75.0,1.88,296.08,7.27,87.3,3.3,0.7951,0.7979,0.9124,0.8792,0.8261,Control,Best Value,Useful for appliance groups and plug loads.,high,Consider Timer Plug / Standby Saver from Bunnings for Fridge-Freezer 2. Estimated saving: $7.27/month with about 296.1 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,77.3,23.3,Average,"above similar-house benchmark, higher monthly cost","Fridge-Freezer 2 is classified as Average. It is 23.3% above the REFIT similar-appliance average, with 1210 detected events and 23.7% peak-hour activity.",0.4049,0.6376,0.2219,0.5848,"Matched because this appliance is average, above similar-house benchmark, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 2,Fridge-Freezer 2,fridge,Appliance2,1.01665,371.08,9.15,111.32,JB Hi-Fi,Energy Monitoring Smart Plug,TP-Link Tapo,29.0,70.0,1.75,301.08,7.4,88.8,3.92,0.8087,0.8114,0.8961,0.8596,0.8303,Monitoring,Overall,Adds monitoring so recommendations can be updated later.,high,Consider Energy Monitoring Smart Plug from JB Hi-Fi for Fridge-Freezer 2. Estimated saving: $7.40/month with about 301.1 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,77.3,23.3,Average,"above similar-house benchmark, higher monthly cost","Fridge-Freezer 2 is classified as Average. It is 23.3% above the REFIT similar-appliance average, with 1210 detected events and 23.7% peak-hour activity.",0.3989,0.6255,0.2203,0.5728,"Matched because this appliance is average, above similar-house benchmark, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 2,Fridge-Freezer 2,fridge,Appliance2,1.01665,371.08,9.15,111.32,JB Hi-Fi,Compact Efficient Fridge,CHiQ,449.0,285.0,7.12,86.08,2.02,24.3,221.75,0.2213,0.232,0.3577,0.0977,0.2264,Standard,Cheapest,Lower upfront price for smaller households.,medium,Consider Compact Efficient Fridge from JB Hi-Fi for Fridge-Freezer 2. Estimated saving: $2.02/month with about 86.1 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,77.3,23.3,Average,"above similar-house benchmark, higher monthly cost","Fridge-Freezer 2 is classified as Average. It is 23.3% above the REFIT similar-appliance average, with 1210 detected events and 23.7% peak-hour activity.",0.1672,0.1874,0.1309,0.1048,"Matched because this appliance is average, above similar-house benchmark, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 2,Fridge-Freezer 2,fridge,Appliance2,1.01665,371.08,9.15,111.32,The Good Guys,Energy Efficient Fridge-Freezer,Hisense,699.0,260.0,6.5,111.08,2.65,31.8,263.79,0.2896,0.2993,0.2634,0.0834,0.2577,High,Best Value,Balanced replacement for continuous loads.,medium,Consider Energy Efficient Fridge-Freezer from The Good Guys for Fridge-Freezer 2. Estimated saving: $2.65/month with about 111.1 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,77.3,23.3,Average,"above similar-house benchmark, higher monthly cost","Fridge-Freezer 2 is classified as Average. It is 23.3% above the REFIT similar-appliance average, with 1210 detected events and 23.7% peak-hour activity.",0.1474,0.142,0.131,0.0843,"Matched because this appliance is average, above similar-house benchmark, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Fridge-Freezer 2,Fridge-Freezer 2,fridge,Appliance2,1.01665,371.08,9.15,111.32,Harvey Norman,Inverter Fridge-Freezer,Samsung,999.0,220.0,5.5,151.08,3.65,43.8,273.71,0.3989,0.4071,0.2002,0.0806,0.3238,Premium,Energy Wise,Inverter compressor suited to always-on refrigeration.,high,Consider Inverter Fridge-Freezer from Harvey Norman for Fridge-Freezer 2. Estimated saving: $3.65/month with about 151.1 kWh/year reduction.,fridge,0.8247209090909091,0.62875,7.422727272727273,77.3,23.3,Average,"above similar-house benchmark, higher monthly cost","Fridge-Freezer 2 is classified as Average. It is 23.3% above the REFIT similar-appliance average, with 1210 detected events and 23.7% peak-hour activity.",0.1361,0.1139,0.1332,0.0746,"Matched because this appliance is average, above similar-house benchmark, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Television Site,Television Site,television,Appliance8,0.83709,305.54,7.53,91.66,Kmart,Smart Plug With Timer,Generic,19.0,80.0,2.0,225.54,5.53,66.41,3.43,0.7345,0.7382,0.9294,0.8748,0.7859,Control,Cheapest,Low-cost way to reduce standby and schedule usage.,high,Consider Smart Plug With Timer from Kmart for Television Site. Estimated saving: $5.53/month with about 225.5 kWh/year reduction.,television,0.64669,0.36083,5.819047619047619,76.2,29.4,Average,"above similar-house benchmark, peak-hour usage, higher monthly cost","Television Site is classified as Average. It is 29.4% above the REFIT similar-appliance average, with 1176 detected events and 34.1% peak-hour activity.",0.4034,0.6424,0.2155,0.5833,"Matched because this appliance is average, above similar-house benchmark, peak-hour usage, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Television Site,Television Site,television,Appliance8,0.83709,305.54,7.53,91.66,Kmart,Standby Saver Powerboard,Generic,19.0,120.0,3.0,185.54,4.53,54.41,4.19,0.6018,0.6073,0.9294,0.8513,0.69,Control,Cheapest,Useful where TV site has multiple standby devices.,high,Consider Standby Saver Powerboard from Kmart for Television Site. Estimated saving: $4.53/month with about 185.5 kWh/year reduction.,television,0.64669,0.36083,5.819047619047619,76.2,29.4,Average,"above similar-house benchmark, peak-hour usage, higher monthly cost","Television Site is classified as Average. It is 29.4% above the REFIT similar-appliance average, with 1176 detected events and 34.1% peak-hour activity.",0.398,0.6356,0.2107,0.5703,"Matched because this appliance is average, above similar-house benchmark, peak-hour usage, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Television Site,Television Site,television,Appliance8,0.83709,305.54,7.53,91.66,Bunnings,Timer Plug / Standby Saver,Arlec,24.0,75.0,1.88,230.54,5.66,67.91,4.24,0.7511,0.7545,0.9124,0.8498,0.7911,Control,Best Value,Useful for appliance groups and plug loads.,high,Consider Timer Plug / Standby Saver from Bunnings for Television Site. Estimated saving: $5.66/month with about 230.5 kWh/year reduction.,television,0.64669,0.36083,5.819047619047619,76.2,29.4,Average,"above similar-house benchmark, peak-hour usage, higher monthly cost","Television Site is classified as Average. It is 29.4% above the REFIT similar-appliance average, with 1176 detected events and 34.1% peak-hour activity.",0.3965,0.6287,0.2133,0.5683,"Matched because this appliance is average, above similar-house benchmark, peak-hour usage, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Television Site,Television Site,television,Appliance8,0.83709,305.54,7.53,91.66,JB Hi-Fi,Energy Monitoring Smart Plug,TP-Link Tapo,29.0,70.0,1.75,235.54,5.78,69.41,5.01,0.7677,0.7709,0.8961,0.8272,0.7968,Monitoring,Overall,Adds monitoring so recommendations can be updated later.,high,Consider Energy Monitoring Smart Plug from JB Hi-Fi for Television Site. Estimated saving: $5.78/month with about 235.5 kWh/year reduction.,television,0.64669,0.36083,5.819047619047619,76.2,29.4,Average,"above similar-house benchmark, peak-hour usage, higher monthly cost","Television Site is classified as Average. It is 29.4% above the REFIT similar-appliance average, with 1176 detected events and 34.1% peak-hour activity.",0.39,0.6158,0.2114,0.5547,"Matched because this appliance is average, above similar-house benchmark, peak-hour usage, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Television Site,Television Site,television,Appliance8,0.83709,305.54,7.53,91.66,JB Hi-Fi,Energy Efficient LED TV,TCL,599.0,95.0,2.38,210.54,5.16,61.91,116.11,0.6848,0.6891,0.2945,0.1713,0.5505,High,Best Value,LED replacement for high TV-site consumption.,high,Consider Energy Efficient LED TV from JB Hi-Fi for Television Site. Estimated saving: $5.16/month with about 210.5 kWh/year reduction.,television,0.64669,0.36083,5.819047619047619,76.2,29.4,Average,"above similar-house benchmark, peak-hour usage, higher monthly cost","Television Site is classified as Average. It is 29.4% above the REFIT similar-appliance average, with 1176 detected events and 34.1% peak-hour activity.",0.1702,0.1805,0.1443,0.1358,"Matched because this appliance is average, above similar-house benchmark, peak-hour usage, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Television Site,Television Site,television,Appliance8,0.83709,305.54,7.53,91.66,The Good Guys,Low Energy QLED TV,Samsung,899.0,80.0,2.0,225.54,5.53,66.41,162.45,0.7345,0.7382,0.2176,0.1287,0.5672,Premium,Energy Wise,Lower annual kWh for heavy TV use.,high,Consider Low Energy QLED TV from The Good Guys for Television Site. Estimated saving: $5.53/month with about 225.5 kWh/year reduction.,television,0.64669,0.36083,5.819047619047619,76.2,29.4,Average,"above similar-house benchmark, peak-hour usage, higher monthly cost","Television Site is classified as Average. It is 29.4% above the REFIT similar-appliance average, with 1176 detected events and 34.1% peak-hour activity.",0.1491,0.1356,0.1409,0.1034,"Matched because this appliance is average, above similar-house benchmark, peak-hour usage, higher monthly cost, and the option balances price, energy reduction, savings and payback."
16,Washing Machine,Washing Machine,washing machine,Appliance5,0.75817,276.73,6.82,83.02,Kmart,Smart Plug With Timer,Generic,19.0,80.0,2.0,196.73,4.82,57.88,3.94,0.7069,0.7109,0.9294,0.859,0.7643,Control,Cheapest,Low-cost way to reduce standby and schedule usage.,high,Consider Smart Plug With Timer from Kmart for Washing Machine. Estimated saving: $4.82/month with about 196.7 kWh/year reduction.,washing machine,1.958721081081081,1.22083,17.62810810810811,35.1,-61.3,Average,peak-hour usage,"Washing Machine is classified as Average. It is 61.3% below the REFIT similar-appliance average, with 4378 detected events and 28.4% peak-hour activity.",0.3586,0.6377,0.1505,0.5745,"Matched because this appliance is average, peak-hour usage, and the option balances price, energy reduction, savings and payback."
16,Washing Machine,Washing Machine,washing machine,Appliance5,0.75817,276.73,6.82,83.02,Bunnings,Timer Plug / Standby Saver,Arlec,24.0,75.0,1.88,201.73,4.95,59.38,4.85,0.7252,0.729,0.9124,0.8319,0.7704,Control,Best Value,Useful for appliance groups and plug loads.,high,Consider Timer Plug / Standby Saver from Bunnings for Washing Machine. Estimated saving: $4.95/month with about 201.7 kWh/year reduction.,washing machine,1.958721081081081,1.22083,17.62810810810811,35.1,-61.3,Average,peak-hour usage,"Washing Machine is classified as Average. It is 61.3% below the REFIT similar-appliance average, with 4378 detected events and 28.4% peak-hour activity.",0.3514,0.6235,0.1481,0.5585,"Matched because this appliance is average, peak-hour usage, and the option balances price, energy reduction, savings and payback."
16,Washing Machine,Washing Machine,washing machine,Appliance5,0.75817,276.73,6.82,83.02,JB Hi-Fi,Energy Monitoring Smart Plug,TP-Link Tapo,29.0,70.0,1.75,206.73,5.07,60.88,5.72,0.7435,0.747,0.8961,0.8076,0.7771,Monitoring,Overall,Adds monitoring so recommendations can be updated later.,high,Consider Energy Monitoring Smart Plug from JB Hi-Fi for Washing Machine. Estimated saving: $5.07/month with about 206.7 kWh/year reduction.,washing machine,1.958721081081081,1.22083,17.62810810810811,35.1,-61.3,Average,peak-hour usage,"Washing Machine is classified as Average. It is 61.3% below the REFIT similar-appliance average, with 4378 detected events and 28.4% peak-hour activity.",0.3447,0.6101,0.146,0.544,"Matched because this appliance is average, peak-hour usage, and the option balances price, energy reduction, savings and payback."
16,Washing Machine,Washing Machine,washing machine,Appliance5,0.75817,276.73,6.82,83.02,Big W,Laundry Smart Timer Plug,Generic,29.0,180.0,4.5,96.73,2.32,27.88,12.48,0.3405,0.3495,0.8961,0.6579,0.4742,Control,Cheapest,Low-cost option to shift laundry away from peak hours.,medium,Consider Laundry Smart Timer Plug from Big W for Washing Machine. Estimated saving: $2.32/month with about 96.7 kWh/year reduction.,washing machine,1.958721081081081,1.22083,17.62810810810811,35.1,-61.3,Average,peak-hour usage,"Washing Machine is classified as Average. It is 61.3% below the REFIT similar-appliance average, with 4378 detected events and 28.4% peak-hour activity.",0.3173,0.57,0.1243,0.4661,"Matched because this appliance is average, peak-hour usage, and the option balances price, energy reduction, savings and payback."
